지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
941,2022-04-06 16:00,19.8,329.3,2.0,0.0,24.5
941,2022-04-06 17:00,18.8,66.0,2.6,0.0,26.0
941,2022-04-06 18:00,17.1,60.3,3.5,0.0,28.6
941,2022-04-06 19:00,15.5,51.5,1.4,0.0,32.4
941,2022-04-06 20:00,14.3,11.4,0.9,0.0,41.7
941,2022-04-06 21:00,13.2,349.3,1.2,0.0,44.1
941,2022-04-06 22:00,12.5,42.3,0.5,0.0,45.0
941,2022-04-06 23:00,12.0,88.1,1.0,0.0,44.3
941,2022-04-07 00:00,10.8,11.4,0.8,0.0,56.5
941,2022-04-07 01:00,9.4,0.0,0.2,0.0,66.5
941,2022-04-07 02:00,9.1,0.0,0.3,0.0,61.0
941,2022-04-07 03:00,8.8,331.3,0.9,0.0,70.7
941,2022-04-07 04:00,8.6,8.6,0.7,0.0,71.4
941,2022-04-07 05:00,8.1,329.2,0.7,0.0,74.0
941,2022-04-07 06:00,7.9,0.0,0.4,0.0,70.1
941,2022-04-07 07:00,9.2,351.7,0.6,0.0,68.2
941,2022-04-07 08:00,11.8,0.0,0.4,0.0,50.4
941,2022-04-07 09:00,13.0,243.7,1.9,0.0,50.5
941,2022-04-07 10:00,15.1,229.4,2.1,0.0,42.3
941,2022-04-07 11:00,17.2,303.8,3.3,0.0,45.7
941,2022-04-07 12:00,18.2,281.5,3.8,0.0,45.0
941,2022-04-07 13:00,19.5,272.1,3.5,0.0,38.1
941,2022-04-07 14:00,20.8,255.1,3.4,0.0,37.8
941,2022-04-07 15:00,21.4,279.4,4.1,0.0,33.5
941,2022-04-07 16:00,21.0,221.5,3.5,0.0,33.0
941,2022-04-07 17:00,20.4,221.8,3.3,0.0,38.6
941,2022-04-07 18:00,19.3,212.0,3.5,0.0,40.5
941,2022-04-07 19:00,17.7,234.2,2.9,0.0,46.7
941,2022-04-07 20:00,16.5,230.1,2.3,0.0,48.2
941,2022-04-07 21:00,14.6,240.5,0.5,0.0,44.4
941,2022-04-07 22:00,13.5,254.9,0.7,0.0,46.2
941,2022-04-07 23:00,12.8,11.5,0.5,0.0,46.0
941,2022-04-08 00:00,13.1,139.9,0.8,0.0,45.1
941,2022-04-08 01:00,10.7,0.0,0.2,0.0,68.5
941,2022-04-08 02:00,12.0,91.2,1.3,0.0,45.7
941,2022-04-08 03:00,9.4,246.5,0.9,0.0,60.7
941,2022-04-08 04:00,9.2,358.8,0.6,0.0,65.2
941,2022-04-08 05:00,9.2,8.1,1.3,0.0,60.8
941,2022-04-08 06:00,8.6,15.7,1.7,0.0,67.0
941,2022-04-08 07:00,9.4,4.9,1.9,0.0,58.5
941,2022-04-08 08:00,11.6,1.6,2.2,0.0,49.7
941,2022-04-08 09:00,14.1,325.0,1.7,0.0,43.8
941,2022-04-08 10:00,16.4,255.0,1.9,0.0,37.5
941,2022-04-08 11:00,18.0,269.2,1.6,0.0,26.4
941,2022-04-08 12:00,18.6,237.9,2.5,0.0,26.0
941,2022-04-08 13:00,20.1,236.1,4.0,0.0,40.4
941,2022-04-08 14:00,19.6,240.6,4.2,0.0,42.3
941,2022-04-08 15:00,19.7,239.8,3.9,0.0,38.1
941,2022-04-08 16:00,19.0,230.3,4.1,0.0,42.2
941,2022-04-08 17:00,17.4,222.6,3.9,0.0,43.8
941,2022-04-08 18:00,17.3,211.6,2.5,0.0,39.9
941,2022-04-08 19:00,15.9,176.9,2.6,0.0,49.3
941,2022-04-08 20:00,15.2,202.7,1.8,0.0,55.0
941,2022-04-08 21:00,14.9,183.5,2.0,0.0,60.8
941,2022-04-08 22:00,14.4,184.0,1.6,0.0,64.8
941,2022-04-08 23:00,12.8,358.3,1.0,0.0,75.1
941,2022-04-09 00:00,11.5,295.0,0.6,0.0,83.5
941,2022-04-09 01:00,11.0,289.9,0.5,0.0,84.8
941,2022-04-09 02:00,9.6,0.0,0.2,0.0,90.9
941,2022-04-09 03:00,9.2,0.0,0.3,0.0,92.7
941,2022-04-09 04:00,8.6,0.0,0.2,0.0,92.8
941,2022-04-09 05:00,9.1,0.6,0.8,0.0,90.0
941,2022-04-09 06:00,8.9,7.2,0.5,0.0,92.3
941,2022-04-09 07:00,10.2,342.5,0.6,0.0,89.4
941,2022-04-09 08:00,13.2,304.6,0.7,0.0,79.4
941,2022-04-09 09:00,15.9,254.2,1.1,0.0,63.9
941,2022-04-09 10:00,19.8,241.3,2.7,0.0,38.3
941,2022-04-09 11:00,20.9,208.4,3.2,0.0,30.0
941,2022-04-09 12:00,22.1,192.9,2.5,0.0,28.7
941,2022-04-09 13:00,22.9,212.5,3.5,0.0,34.1
941,2022-04-09 14:00,22.7,216.6,4.0,0.0,33.5
941,2022-04-09 15:00,22.7,214.7,3.4,0.0,33.2
941,2022-04-09 16:00,22.3,207.1,3.2,0.0,32.0
941,2022-04-09 17:00,21.5,216.4,2.7,0.0,35.6
941,2022-04-09 18:00,20.2,219.7,3.1,0.0,41.9
941,2022-04-09 19:00,18.8,216.0,3.6,0.0,43.3
941,2022-04-09 20:00,17.9,206.1,1.5,0.0,43.3
941,2022-04-09 21:00,17.6,203.6,1.9,0.0,43.2
941,2022-04-09 22:00,17.3,213.1,1.5,0.0,51.1
941,2022-04-09 23:00,16.8,216.7,3.0,0.0,55.8
941,2022-04-10 00:00,16.4,223.0,2.4,0.0,56.3
941,2022-04-10 01:00,13.7,9.8,0.8,0.0,72.5
941,2022-04-10 02:00,12.2,352.7,1.1,0.0,76.5
941,2022-04-10 03:00,11.1,308.0,0.7,0.0,81.5
941,2022-04-10 04:00,11.8,344.4,1.8,0.0,81.2
941,2022-04-10 05:00,11.6,327.7,1.2,0.0,79.9
941,2022-04-10 06:00,11.8,292.9,1.6,0.0,83.1
941,2022-04-10 07:00,12.2,332.6,0.8,0.0,82.7
941,2022-04-10 08:00,15.2,347.8,1.4,0.0,72.6
941,2022-04-10 09:00,18.8,233.4,3.2,0.0,58.8
941,2022-04-10 10:00,20.4,233.2,3.9,0.0,52.1
941,2022-04-10 11:00,21.5,222.8,4.2,0.0,49.9
941,2022-04-10 12:00,22.3,227.3,4.5,0.0,45.9
941,2022-04-10 13:00,23.0,224.4,3.6,0.0,48.4
941,2022-04-10 14:00,22.7,226.8,3.6,0.0,45.8
941,2022-04-10 15:00,23.5,219.5,3.6,0.0,44.9
941,2022-04-10 16:00,22.7,211.5,3.8,0.0,48.2
941,2022-04-10 17:00,21.9,201.2,3.5,0.0,53.1
941,2022-04-10 18:00,20.1,206.3,2.3,0.0,61.1
941,2022-04-10 19:00,19.2,205.7,2.1,0.0,62.7
941,2022-04-10 20:00,18.7,223.9,2.1,0.0,67.5
941,2022-04-10 21:00,18.2,209.0,3.2,0.0,68.6
941,2022-04-10 22:00,17.6,210.2,1.4,0.0,71.6
941,2022-04-10 23:00,17.3,201.5,1.5,0.0,76.2
941,2022-04-11 00:00,16.5,0.0,0.4,0.0,81.6
941,2022-04-11 01:00,15.0,14.6,0.5,0.0,88.8
941,2022-04-11 02:00,14.1,0.0,0.1,0.0,93.2
941,2022-04-11 03:00,14.1,0.0,0.1,0.0,92.1
941,2022-04-11 04:00,13.7,3.3,0.7,0.0,92.0
941,2022-04-11 05:00,13.6,6.8,0.8,0.0,92.3
941,2022-04-11 06:00,13.3,0.0,0.3,0.0,91.7
